,time
73099,2018-04-12 14:50:01
73100,2018-04-12 14:50:02
73101,2018-04-12 14:50:03
73102,2018-04-12 14:50:06
73103,2018-04-12 14:50:06
73104,2018-04-12 14:50:07
73105,2018-04-12 14:50:08
73106,2018-04-12 14:50:10
73107,2018-04-12 14:50:11
73108,2018-04-12 14:50:10
73109,2018-04-12 14:50:12
73110,2018-04-12 14:50:14
73111,2018-04-12 14:50:15
73112,2018-04-12 14:50:21
73113,2018-04-12 14:50:21
73114,2018-04-12 14:50:22
73115,2018-04-12 14:50:26
73116,2018-04-12 14:50:27
73117,2018-04-12 14:50:29
73118,2018-04-12 14:50:30
73119,2018-04-12 14:50:30
73120,2018-04-12 14:50:30
73121,2018-04-12 14:50:32
73122,2018-04-12 14:50:35
73123,2018-04-12 14:50:36
73124,2018-04-12 14:50:37
73125,2018-04-12 14:50:40
73126,2018-04-12 14:50:40
73127,2018-04-12 14:50:41
73128,2018-04-12 14:50:42
73129,2018-04-12 14:50:46
73130,2018-04-12 14:50:47
73131,2018-04-12 14:50:48
73132,2018-04-12 14:50:48
73133,2018-04-12 14:50:50
73134,2018-04-12 14:50:53
73135,2018-04-12 14:50:55
73136,2018-04-12 14:50:56
73137,2018-04-12 14:51:03
73138,2018-04-12 14:51:03
73139,2018-04-12 14:51:05
73140,2018-04-12 14:51:13
73141,2018-04-12 14:51:14
73142,2018-04-12 14:51:15
73143,2018-04-12 14:51:16
73144,2018-04-12 14:51:16
73145,2018-04-12 14:51:21
73146,2018-04-12 14:51:22
73147,2018-04-12 14:51:24
73148,2018-04-12 14:51:25
73149,2018-04-12 14:51:26
73150,2018-04-12 14:51:27
73151,2018-04-12 14:51:27
73152,2018-04-12 14:51:29
73153,2018-04-12 14:51:31
73154,2018-04-12 14:51:32
73155,2018-04-12 14:51:33
73156,2018-04-12 14:51:33
73157,2018-04-12 14:51:34
73158,2018-04-12 14:51:35
73159,2018-04-12 14:51:35
73160,2018-04-12 14:51:37
73161,2018-04-12 14:51:40
73162,2018-04-12 14:51:40
73163,2018-04-12 14:51:41
73164,2018-04-12 14:51:44
73165,2018-04-12 14:51:44
73166,2018-04-12 14:51:44
73167,2018-04-12 14:51:49
73168,2018-04-12 14:51:50
73169,2018-04-12 14:51:55
73170,2018-04-12 14:51:57
73171,2018-04-12 14:51:57
73172,2018-04-12 14:51:58
73173,2018-04-12 14:51:59
73174,2018-04-12 14:51:59
73175,2018-04-12 14:52:01
73176,2018-04-12 14:52:02
73177,2018-04-12 14:52:03
73178,2018-04-12 14:52:06
73179,2018-04-12 14:52:06
73180,2018-04-12 14:52:08
73181,2018-04-12 14:52:08
73182,2018-04-12 14:52:10
73183,2018-04-12 14:52:12
73184,2018-04-12 14:52:15
73185,2018-04-12 14:52:15
73186,2018-04-12 14:52:16
73187,2018-04-12 14:52:16
73188,2018-04-12 14:52:16
73189,2018-04-12 14:52:19
73190,2018-04-12 14:52:22
73191,2018-04-12 14:52:22
73192,2018-04-12 14:52:23
73193,2018-04-12 14:52:23
73194,2018-04-12 14:52:26
73195,2018-04-12 14:52:26
73196,2018-04-12 14:52:29
73197,2018-04-12 14:52:30
73198,2018-04-12 14:52:32
73199,2018-04-12 14:52:36
73200,2018-04-12 14:52:38
73201,2018-04-12 14:52:50
73202,2018-04-12 14:52:53
73203,2018-04-12 14:52:55
73204,2018-04-12 14:52:55
73205,2018-04-12 14:52:56
73206,2018-04-12 14:52:58
73207,2018-04-12 14:53:02
73208,2018-04-12 14:53:03
73209,2018-04-12 14:53:03
73210,2018-04-12 14:53:07
73211,2018-04-12 14:53:09
73212,2018-04-12 14:53:10
73213,2018-04-12 14:53:11
73214,2018-04-12 14:53:11
73215,2018-04-12 14:53:15
73216,2018-04-12 14:53:16
73217,2018-04-12 14:53:16
73218,2018-04-12 14:53:19
73219,2018-04-12 14:53:20
73220,2018-04-12 14:53:20
73221,2018-04-12 14:53:25
73222,2018-04-12 14:53:30
73223,2018-04-12 14:53:31
73224,2018-04-12 14:53:34
73225,2018-04-12 14:53:34
73226,2018-04-12 14:53:35
73227,2018-04-12 14:53:35
73228,2018-04-12 14:53:36
73229,2018-04-12 14:53:39
73230,2018-04-12 14:53:39
73231,2018-04-12 14:53:41
73232,2018-04-12 14:53:41
73233,2018-04-12 14:53:41
73234,2018-04-12 14:53:42
73235,2018-04-12 14:53:42
73236,2018-04-12 14:53:44
73237,2018-04-12 14:53:44
73238,2018-04-12 14:53:44
73239,2018-04-12 14:53:44
73240,2018-04-12 14:53:45
73241,2018-04-12 14:53:46
73242,2018-04-12 14:53:47
73243,2018-04-12 14:53:47
73244,2018-04-12 14:53:49
73245,2018-04-12 14:53:51
73246,2018-04-12 14:53:51
73247,2018-04-12 14:53:55
73248,2018-04-12 14:53:56
73249,2018-04-12 14:54:01
73250,2018-04-12 14:54:06
73251,2018-04-12 14:54:07
73252,2018-04-12 14:54:07
73253,2018-04-12 14:54:08
73254,2018-04-12 14:54:11
73255,2018-04-12 14:54:12
73256,2018-04-12 14:54:14
73257,2018-04-12 14:54:18
73258,2018-04-12 14:54:20
73259,2018-04-12 14:54:20
73260,2018-04-12 14:54:20
73261,2018-04-12 14:54:22
73262,2018-04-12 14:54:22
73263,2018-04-12 14:54:26
73264,2018-04-12 14:54:27
73265,2018-04-12 14:54:29
73266,2018-04-12 14:54:30
73267,2018-04-12 14:54:39
73268,2018-04-12 14:54:39
73269,2018-04-12 14:54:39
73270,2018-04-12 14:54:40
73271,2018-04-12 14:54:40
73272,2018-04-12 14:54:41
73273,2018-04-12 14:54:41
73274,2018-04-12 14:54:41
73275,2018-04-12 14:54:42
73276,2018-04-12 14:54:43
73277,2018-04-12 14:54:44
73278,2018-04-12 14:54:48
73279,2018-04-12 14:54:48
73280,2018-04-12 14:54:49
73281,2018-04-12 14:54:49
73282,2018-04-12 14:54:49
73283,2018-04-12 14:54:51
73284,2018-04-12 14:54:53
73285,2018-04-12 14:54:53
73286,2018-04-12 14:54:54
73287,2018-04-12 14:54:55
73288,2018-04-12 14:54:57
73289,2018-04-12 14:54:58
73290,2018-04-12 14:54:59
73291,2018-04-12 14:54:59
73292,2018-04-12 14:55:00
73293,2018-04-12 14:55:00
73294,2018-04-12 14:55:02
73295,2018-04-12 14:55:02
73296,2018-04-12 14:55:04
73297,2018-04-12 14:55:02
73298,2018-04-12 14:55:06
73299,2018-04-12 14:55:07
73300,2018-04-12 14:55:08
73301,2018-04-12 14:55:11
73302,2018-04-12 14:55:11
73303,2018-04-12 14:55:09
73304,2018-04-12 14:55:10
73305,2018-04-12 14:55:17
73306,2018-04-12 14:55:18
73307,2018-04-12 14:55:21
73308,2018-04-12 14:55:21
73309,2018-04-12 14:55:24
73310,2018-04-12 14:55:35
73311,2018-04-12 14:55:36
73312,2018-04-12 14:55:37
73313,2018-04-12 14:55:39
73314,2018-04-12 14:55:40
73315,2018-04-12 14:55:44
73316,2018-04-12 14:55:45
73317,2018-04-12 14:55:48
73318,2018-04-12 14:55:50
73319,2018-04-12 14:55:51
73320,2018-04-12 14:55:51
73321,2018-04-12 14:55:51
73322,2018-04-12 14:55:54
73323,2018-04-12 14:55:55
73324,2018-04-12 14:55:57
73325,2018-04-12 14:55:57
73326,2018-04-12 14:56:00
73327,2018-04-12 14:56:01
73328,2018-04-12 14:56:04
73329,2018-04-12 14:56:06
73330,2018-04-12 14:56:05
73331,2018-04-12 14:56:12
73332,2018-04-12 14:56:20
73333,2018-04-12 14:56:22
73334,2018-04-12 14:56:21
73335,2018-04-12 14:56:22
73336,2018-04-12 14:56:23
73337,2018-04-12 14:56:24
73338,2018-04-12 14:56:24
73339,2018-04-12 14:56:29
73340,2018-04-12 14:56:29
73341,2018-04-12 14:56:29
73342,2018-04-12 14:56:33
73343,2018-04-12 14:56:33
73344,2018-04-12 14:56:34
73345,2018-04-12 14:56:36
73346,2018-04-12 14:56:38
73347,2018-04-12 14:56:38
73348,2018-04-12 14:56:40
73349,2018-04-12 14:56:41
73350,2018-04-12 14:56:48
73351,2018-04-12 14:56:51
73352,2018-04-12 14:56:52
73353,2018-04-12 14:56:52
73354,2018-04-12 14:56:54
73355,2018-04-12 14:56:56
73356,2018-04-12 14:56:59
73357,2018-04-12 14:57:01
73358,2018-04-12 14:57:02
73359,2018-04-12 14:57:03
73360,2018-04-12 14:57:06
73361,2018-04-12 14:57:13
73362,2018-04-12 14:57:14
73363,2018-04-12 14:57:19
73364,2018-04-12 14:57:21
73365,2018-04-12 14:57:21
73366,2018-04-12 14:57:23
73367,2018-04-12 14:57:26
73368,2018-04-12 14:57:37
73369,2018-04-12 14:57:41
73370,2018-04-12 14:57:43
73371,2018-04-12 14:57:43
73372,2018-04-12 14:57:43
73373,2018-04-12 14:57:48
73374,2018-04-12 14:57:48
73375,2018-04-12 14:57:52
73376,2018-04-12 14:58:00
73377,2018-04-12 14:58:01
73378,2018-04-12 14:58:01
73379,2018-04-12 14:58:03
73380,2018-04-12 14:58:04
73381,2018-04-12 14:58:06
73382,2018-04-12 14:58:04
73383,2018-04-12 14:58:06
73384,2018-04-12 14:58:09
73385,2018-04-12 14:58:09
73386,2018-04-12 14:58:10
73387,2018-04-12 14:58:10
73388,2018-04-12 14:58:11
73389,2018-04-12 14:58:14
73390,2018-04-12 14:58:19
73391,2018-04-12 14:58:20
73392,2018-04-12 14:58:21
73393,2018-04-12 14:58:21
73394,2018-04-12 14:58:22
73395,2018-04-12 14:58:23
73396,2018-04-12 14:58:23
73397,2018-04-12 14:58:26
73398,2018-04-12 14:58:28
73399,2018-04-12 14:58:36
73400,2018-04-12 14:58:36
73401,2018-04-12 14:58:39
73402,2018-04-12 14:58:39
73403,2018-04-12 14:58:40
73404,2018-04-12 14:58:44
73405,2018-04-12 14:58:45
73406,2018-04-12 14:58:48
73407,2018-04-12 14:58:49
73408,2018-04-12 14:58:52
73409,2018-04-12 14:58:54
73410,2018-04-12 14:58:55
73411,2018-04-12 14:58:59
73412,2018-04-12 14:59:05
73413,2018-04-12 14:59:05
73414,2018-04-12 14:59:05
73415,2018-04-12 14:59:05
73416,2018-04-12 14:59:05
73417,2018-04-12 14:59:07
73418,2018-04-12 14:59:10
73419,2018-04-12 14:59:11
73420,2018-04-12 14:59:17
73421,2018-04-12 14:59:19
73422,2018-04-12 14:59:25
73423,2018-04-12 14:59:28
73424,2018-04-12 14:59:30
73425,2018-04-12 14:59:33
73426,2018-04-12 14:59:33
73427,2018-04-12 14:59:33
73428,2018-04-12 14:59:35
73429,2018-04-12 14:59:37
73430,2018-04-12 14:59:39
73431,2018-04-12 14:59:39
73432,2018-04-12 14:59:39
73433,2018-04-12 14:59:44
73434,2018-04-12 14:59:45
73435,2018-04-12 14:59:51
73436,2018-04-12 14:59:51
73437,2018-04-12 14:59:52
73438,2018-04-12 14:59:54
73439,2018-04-12 14:59:56
73440,2018-04-12 14:59:56
73441,2018-04-12 14:59:57
73442,2018-04-12 14:59:59
73443,2018-04-12 15:00:00
73444,2018-04-12 15:00:02
73445,2018-04-12 15:00:02
73446,2018-04-12 15:00:02
73447,2018-04-12 15:00:03
73448,2018-04-12 15:00:03
73449,2018-04-12 15:00:02
73450,2018-04-12 15:00:03
73451,2018-04-12 15:00:03
73452,2018-04-12 15:00:03
73453,2018-04-12 15:00:04
73454,2018-04-12 15:00:04
73455,2018-04-12 15:00:05
73456,2018-04-12 15:00:06
73457,2018-04-12 15:00:07
73458,2018-04-12 15:00:07
73459,2018-04-12 15:00:09
73460,2018-04-12 15:00:09
73461,2018-04-12 15:00:10
73462,2018-04-12 15:00:11
73463,2018-04-12 15:00:12
73464,2018-04-12 15:00:14
73465,2018-04-12 15:00:16
73466,2018-04-12 15:00:17
73467,2018-04-12 15:00:20
73468,2018-04-12 15:00:21
73469,2018-04-12 15:00:22
73470,2018-04-12 15:00:28
73471,2018-04-12 15:00:30
73472,2018-04-12 15:00:31
73473,2018-04-12 15:00:32
73474,2018-04-12 15:00:32
73475,2018-04-12 15:00:33
73476,2018-04-12 15:00:35
73477,2018-04-12 15:00:35
73478,2018-04-12 15:00:36
73479,2018-04-12 15:00:38
73480,2018-04-12 15:00:41
73481,2018-04-12 15:00:41
73482,2018-04-12 15:00:42
73483,2018-04-12 15:00:42
73484,2018-04-12 15:00:43
73485,2018-04-12 15:00:47
73486,2018-04-12 15:00:48
73487,2018-04-12 15:00:50
73488,2018-04-12 15:00:50
73489,2018-04-12 15:00:55
73490,2018-04-12 15:00:55
73491,2018-04-12 15:00:55
73492,2018-04-12 15:00:56
73493,2018-04-12 15:00:57
73494,2018-04-12 15:00:57
73495,2018-04-12 15:00:58
73496,2018-04-12 15:00:58
73497,2018-04-12 15:01:00
73498,2018-04-12 15:01:02
73499,2018-04-12 15:01:03
73500,2018-04-12 15:01:04
73501,2018-04-12 15:01:05
73502,2018-04-12 15:01:05
73503,2018-04-12 15:01:07
73504,2018-04-12 15:01:09
73505,2018-04-12 15:01:08
73506,2018-04-12 15:01:06
73507,2018-04-12 15:01:11
73508,2018-04-12 15:01:13
73509,2018-04-12 15:01:16
73510,2018-04-12 15:01:17
73511,2018-04-12 15:01:19
73512,2018-04-12 15:01:21
73513,2018-04-12 15:01:21
73514,2018-04-12 15:01:22
73515,2018-04-12 15:01:22
73516,2018-04-12 15:01:28
73517,2018-04-12 15:01:29
73518,2018-04-12 15:01:30
73519,2018-04-12 15:01:32
73520,2018-04-12 15:01:32
73521,2018-04-12 15:01:36
73522,2018-04-12 15:01:38
73523,2018-04-12 15:01:39
73524,2018-04-12 15:01:40
73525,2018-04-12 15:01:43
73526,2018-04-12 15:01:44
73527,2018-04-12 15:01:45
73528,2018-04-12 15:01:45
73529,2018-04-12 15:01:51
73530,2018-04-12 15:01:55
73531,2018-04-12 15:01:55
73532,2018-04-12 15:01:58
73533,2018-04-12 15:01:59
73534,2018-04-12 15:02:00
73535,2018-04-12 15:02:03
73536,2018-04-12 15:02:03
73537,2018-04-12 15:02:05
73538,2018-04-12 15:02:04
73539,2018-04-12 15:02:12
73540,2018-04-12 15:02:14
73541,2018-04-12 15:02:14
73542,2018-04-12 15:02:16
73543,2018-04-12 15:02:19
73544,2018-04-12 15:02:20
73545,2018-04-12 15:02:20
73546,2018-04-12 15:02:25
73547,2018-04-12 15:02:26
73548,2018-04-12 15:02:26
73549,2018-04-12 15:02:27
73550,2018-04-12 15:02:28
73551,2018-04-12 15:02:29
73552,2018-04-12 15:02:31
73553,2018-04-12 15:02:32
73554,2018-04-12 15:02:40
73555,2018-04-12 15:02:40
73556,2018-04-12 15:02:41
73557,2018-04-12 15:02:44
73558,2018-04-12 15:02:46
73559,2018-04-12 15:02:47
73560,2018-04-12 15:02:51
73561,2018-04-12 15:02:53
73562,2018-04-12 15:02:58
73563,2018-04-12 15:02:58
73564,2018-04-12 15:03:00
73565,2018-04-12 15:03:00
73566,2018-04-12 15:03:01
73567,2018-04-12 15:03:03
73568,2018-04-12 15:03:04
73569,2018-04-12 15:03:06
73570,2018-04-12 15:03:09
73571,2018-04-12 15:03:11
73572,2018-04-12 15:03:13
73573,2018-04-12 15:03:14
73574,2018-04-12 15:03:18
73575,2018-04-12 15:03:19
73576,2018-04-12 15:03:22
73577,2018-04-12 15:03:22
73578,2018-04-12 15:03:23
73579,2018-04-12 15:03:24
73580,2018-04-12 15:03:25
73581,2018-04-12 15:03:25
73582,2018-04-12 15:03:27
73583,2018-04-12 15:03:28
73584,2018-04-12 15:03:35
73585,2018-04-12 15:03:39
73586,2018-04-12 15:03:44
73587,2018-04-12 15:03:44
73588,2018-04-12 15:03:45
73589,2018-04-12 15:03:45
73590,2018-04-12 15:03:47
73591,2018-04-12 15:03:49
73592,2018-04-12 15:03:49
73593,2018-04-12 15:03:50
73594,2018-04-12 15:03:51
73595,2018-04-12 15:03:51
73596,2018-04-12 15:03:55
73597,2018-04-12 15:03:56
73598,2018-04-12 15:03:56
73599,2018-04-12 15:03:57
73600,2018-04-12 15:03:59
73601,2018-04-12 15:04:04
73602,2018-04-12 15:04:04
73603,2018-04-12 15:04:04
73604,2018-04-12 15:04:07
73605,2018-04-12 15:04:07
73606,2018-04-12 15:04:07
73607,2018-04-12 15:04:07
73608,2018-04-12 15:04:08
73609,2018-04-12 15:04:08
73610,2018-04-12 15:04:07
73611,2018-04-12 15:04:09
73612,2018-04-12 15:04:12
73613,2018-04-12 15:04:12
73614,2018-04-12 15:04:15
73615,2018-04-12 15:04:15
73616,2018-04-12 15:04:16
73617,2018-04-12 15:04:19
73618,2018-04-12 15:04:23
73619,2018-04-12 15:04:26
73620,2018-04-12 15:04:27
73621,2018-04-12 15:04:27
73622,2018-04-12 15:04:29
73623,2018-04-12 15:04:30
73624,2018-04-12 15:04:34
73625,2018-04-12 15:04:35
73626,2018-04-12 15:04:35
73627,2018-04-12 15:04:36
73628,2018-04-12 15:04:40
73629,2018-04-12 15:04:41
73630,2018-04-12 15:04:41
73631,2018-04-12 15:04:41
73632,2018-04-12 15:04:41
73633,2018-04-12 15:04:41
73634,2018-04-12 15:04:46
73635,2018-04-12 15:04:47
73636,2018-04-12 15:04:47
73637,2018-04-12 15:04:48
73638,2018-04-12 15:04:49
73639,2018-04-12 15:04:49
73640,2018-04-12 15:04:51
73641,2018-04-12 15:04:57
73642,2018-04-12 15:04:58
73643,2018-04-12 15:04:58
73644,2018-04-12 15:05:02
73645,2018-04-12 15:05:02
73646,2018-04-12 15:05:05
73647,2018-04-12 15:05:05
73648,2018-04-12 15:05:06
73649,2018-04-12 15:05:06
73650,2018-04-12 15:05:02
73651,2018-04-12 15:05:09
73652,2018-04-12 15:05:09
73653,2018-04-12 15:05:01
73654,2018-04-12 15:05:11
73655,2018-04-12 15:05:12
73656,2018-04-12 15:05:12
73657,2018-04-12 15:05:12
73658,2018-04-12 15:05:15
73659,2018-04-12 15:05:26
73660,2018-04-12 15:05:29
73661,2018-04-12 15:05:30
73662,2018-04-12 15:05:32
73663,2018-04-12 15:05:33
73664,2018-04-12 15:05:35
73665,2018-04-12 15:05:34
73666,2018-04-12 15:05:38
73667,2018-04-12 15:05:39
73668,2018-04-12 15:05:41
73669,2018-04-12 15:05:42
73670,2018-04-12 15:05:46
73671,2018-04-12 15:05:46
73672,2018-04-12 15:05:48
73673,2018-04-12 15:05:51
73674,2018-04-12 15:05:51
73675,2018-04-12 15:05:51
73676,2018-04-12 15:05:52
73677,2018-04-12 15:05:53
73678,2018-04-12 15:05:53
73679,2018-04-12 15:05:54
73680,2018-04-12 15:05:55
73681,2018-04-12 15:05:56
73682,2018-04-12 15:06:00
73683,2018-04-12 15:06:01
73684,2018-04-12 15:06:01
73685,2018-04-12 15:06:04
73686,2018-04-12 15:06:05
73687,2018-04-12 15:06:06
73688,2018-04-12 15:06:07
73689,2018-04-12 15:06:10
73690,2018-04-12 15:06:13
73691,2018-04-12 15:06:14
73692,2018-04-12 15:06:15
73693,2018-04-12 15:06:16
73694,2018-04-12 15:06:17
73695,2018-04-12 15:06:20
73696,2018-04-12 15:06:20
73697,2018-04-12 15:06:22
73698,2018-04-12 15:06:25
73699,2018-04-12 15:06:26
73700,2018-04-12 15:06:31
73701,2018-04-12 15:06:32
73702,2018-04-12 15:06:35
73703,2018-04-12 15:06:36
73704,2018-04-12 15:06:39
73705,2018-04-12 15:06:40
73706,2018-04-12 15:06:40
73707,2018-04-12 15:06:42
73708,2018-04-12 15:06:44
73709,2018-04-12 15:06:45
73710,2018-04-12 15:06:48
73711,2018-04-12 15:06:50
73712,2018-04-12 15:06:51
73713,2018-04-12 15:06:53
73714,2018-04-12 15:06:54
73715,2018-04-12 15:06:54
73716,2018-04-12 15:06:54
73717,2018-04-12 15:06:58
73718,2018-04-12 15:07:00
73719,2018-04-12 15:07:01
73720,2018-04-12 15:07:02
73721,2018-04-12 15:07:04
73722,2018-04-12 15:07:04
73723,2018-04-12 15:07:02
73724,2018-04-12 15:07:06
73725,2018-04-12 15:07:11
73726,2018-04-12 15:07:19
73727,2018-04-12 15:07:19
73728,2018-04-12 15:07:24
73729,2018-04-12 15:07:24
73730,2018-04-12 15:07:27
73731,2018-04-12 15:07:31
73732,2018-04-12 15:07:32
73733,2018-04-12 15:07:33
73734,2018-04-12 15:07:33
73735,2018-04-12 15:07:33
73736,2018-04-12 15:07:35
73737,2018-04-12 15:07:37
73738,2018-04-12 15:07:39
73739,2018-04-12 15:07:41
73740,2018-04-12 15:07:43
73741,2018-04-12 15:07:47
73742,2018-04-12 15:07:54
73743,2018-04-12 15:07:55
73744,2018-04-12 15:07:55
73745,2018-04-12 15:07:56
73746,2018-04-12 15:07:59
73747,2018-04-12 15:08:04
73748,2018-04-12 15:08:04
73749,2018-04-12 15:08:09
73750,2018-04-12 15:08:11
73751,2018-04-12 15:08:13
73752,2018-04-12 15:08:14
73753,2018-04-12 15:08:15
73754,2018-04-12 15:08:15
73755,2018-04-12 15:08:18
73756,2018-04-12 15:08:20
73757,2018-04-12 15:08:22
73758,2018-04-12 15:08:22
73759,2018-04-12 15:08:25
73760,2018-04-12 15:08:26
73761,2018-04-12 15:08:28
73762,2018-04-12 15:08:28
73763,2018-04-12 15:08:28
73764,2018-04-12 15:08:30
73765,2018-04-12 15:08:32
73766,2018-04-12 15:08:37
73767,2018-04-12 15:08:37
73768,2018-04-12 15:08:40
73769,2018-04-12 15:08:41
73770,2018-04-12 15:08:44
73771,2018-04-12 15:08:47
73772,2018-04-12 15:08:49
73773,2018-04-12 15:08:49
73774,2018-04-12 15:08:51
73775,2018-04-12 15:08:52
73776,2018-04-12 15:08:53
73777,2018-04-12 15:08:53
73778,2018-04-12 15:08:53
73779,2018-04-12 15:08:53
73780,2018-04-12 15:08:54
73781,2018-04-12 15:08:55
73782,2018-04-12 15:08:57
73783,2018-04-12 15:09:00
73784,2018-04-12 15:09:01
73785,2018-04-12 15:09:01
73786,2018-04-12 15:09:03
73787,2018-04-12 15:09:05
73788,2018-04-12 15:09:10
73789,2018-04-12 15:09:10
73790,2018-04-12 15:09:13
73791,2018-04-12 15:09:14
73792,2018-04-12 15:09:14
73793,2018-04-12 15:09:15
73794,2018-04-12 15:09:16
73795,2018-04-12 15:09:16
73796,2018-04-12 15:09:17
73797,2018-04-12 15:09:19
73798,2018-04-12 15:09:20
73799,2018-04-12 15:09:22
73800,2018-04-12 15:09:24
73801,2018-04-12 15:09:25
73802,2018-04-12 15:09:27
73803,2018-04-12 15:09:30
73804,2018-04-12 15:09:30
73805,2018-04-12 15:09:32
73806,2018-04-12 15:09:32
73807,2018-04-12 15:09:35
73808,2018-04-12 15:09:36
73809,2018-04-12 15:09:37
73810,2018-04-12 15:09:37
73811,2018-04-12 15:09:42
73812,2018-04-12 15:09:44
73813,2018-04-12 15:09:46
73814,2018-04-12 15:09:53
73815,2018-04-12 15:09:55
73816,2018-04-12 15:09:57
73817,2018-04-12 15:09:57
73818,2018-04-12 15:09:58
73819,2018-04-12 15:10:00
73820,2018-04-12 15:10:00
73821,2018-04-12 15:10:01
73822,2018-04-12 15:10:05
73823,2018-04-12 15:10:05
73824,2018-04-12 15:10:05
73825,2018-04-12 15:10:06
73826,2018-04-12 15:10:06
73827,2018-04-12 15:10:08
73828,2018-04-12 15:10:10
73829,2018-04-12 15:10:11
73830,2018-04-12 15:10:11
73831,2018-04-12 15:10:12
73832,2018-04-12 15:10:12
73833,2018-04-12 15:10:11
73834,2018-04-12 15:10:14
73835,2018-04-12 15:10:15
73836,2018-04-12 15:10:15
73837,2018-04-12 15:10:17
73838,2018-04-12 15:10:18
73839,2018-04-12 15:10:18
73840,2018-04-12 15:10:20
73841,2018-04-12 15:10:20
73842,2018-04-12 15:10:20
73843,2018-04-12 15:10:24
73844,2018-04-12 15:10:27
73845,2018-04-12 15:10:27
73846,2018-04-12 15:10:27
73847,2018-04-12 15:10:29
73848,2018-04-12 15:10:30
73849,2018-04-12 15:10:31
73850,2018-04-12 15:10:32
73851,2018-04-12 15:10:37
73852,2018-04-12 15:10:37
73853,2018-04-12 15:10:38
73854,2018-04-12 15:10:40
73855,2018-04-12 15:10:43
73856,2018-04-12 15:10:43
73857,2018-04-12 15:10:50
73858,2018-04-12 15:10:51
73859,2018-04-12 15:10:55
73860,2018-04-12 15:10:56
73861,2018-04-12 15:10:57
73862,2018-04-12 15:10:59
73863,2018-04-12 15:11:01
73864,2018-04-12 15:11:03
73865,2018-04-12 15:11:04
73866,2018-04-12 15:11:06
73867,2018-04-12 15:11:06
73868,2018-04-12 15:11:09
73869,2018-04-12 15:11:11
73870,2018-04-12 15:11:19
73871,2018-04-12 15:11:20
73872,2018-04-12 15:11:22
73873,2018-04-12 15:11:25
73874,2018-04-12 15:11:25
73875,2018-04-12 15:11:26
73876,2018-04-12 15:11:27
73877,2018-04-12 15:11:28
73878,2018-04-12 15:11:31
73879,2018-04-12 15:11:33
73880,2018-04-12 15:11:35
73881,2018-04-12 15:11:36
73882,2018-04-12 15:11:38
73883,2018-04-12 15:11:41
73884,2018-04-12 15:11:44
73885,2018-04-12 15:11:45
73886,2018-04-12 15:11:46
73887,2018-04-12 15:11:46
73888,2018-04-12 15:11:46
73889,2018-04-12 15:11:47
73890,2018-04-12 15:11:49
73891,2018-04-12 15:11:49
